case_id,ct_path,mk_path,plane,index,roi,real_fill,classes,mask_pixels,roi_pixels,ct_crop_shape,mask_crop_shape
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,48,"(np.int64(67), np.int64(147), np.int64(103), np.int64(183))",0.08575439453125,"[0, 2, 6]",1405.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,48,"(np.int64(56), np.int64(136), 0, np.int64(80))",0.13934326171875,"[0, 3]",2283.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,48,"(0, np.int64(80), np.int64(17), np.int64(97))",0.05718994140625,"[0, 3, 5]",937.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,52,"(np.int64(68), np.int64(148), np.int64(100), np.int64(180))",0.0850830078125,"[0, 2, 6, 7]",1394.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,52,"(np.int64(58), np.int64(138), np.int64(1), np.int64(81))",0.13006591796875,"[0, 3]",2131.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,52,"(np.int64(94), 174, np.int64(53), np.int64(133))",0.05023193359375,"[0, 6, 7]",823.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,54,"(np.int64(67), np.int64(147), np.int64(100), np.int64(180))",0.0804443359375,"[0, 2, 6, 7, 8]",1318.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,54,"(np.int64(60), np.int64(140), np.int64(5), np.int64(85))",0.1090087890625,"[0, 3]",1786.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,54,"(np.int64(94), 174, np.int64(53), np.int64(133))",0.059326171875,"[0, 3, 6, 7, 8]",972.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,54,"(np.int64(60), np.int64(140), np.int64(56), np.int64(136))",0.05377197265625,"[0, 2, 3, 6, 7, 8]",881.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,58,"(np.int64(65), np.int64(145), np.int64(98), np.int64(178))",0.06573486328125,"[0, 2, 8, 9, 10]",1077.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,58,"(np.int64(64), np.int64(144), np.int64(10), np.int64(90))",0.0809326171875,"[0, 3, 8]",1326.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,58,"(np.int64(60), np.int64(140), np.int64(56), np.int64(136))",0.05462646484375,"[0, 2, 3, 7, 8, 9]",895.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,60,"(np.int64(63), np.int64(143), np.int64(97), np.int64(177))",0.0631103515625,"[0, 2, 8, 9, 11]",1034.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,60,"(np.int64(64), np.int64(144), np.int64(13), np.int64(93))",0.0770263671875,"[0, 3, 8, 11, 12]",1262.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,60,"(np.int64(60), np.int64(140), np.int64(55), np.int64(135))",0.06719970703125,"[0, 2, 3, 8, 9, 11, 12]",1101.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,60,"(np.int64(94), 174, np.int64(74), np.int64(154))",0.06402587890625,"[0, 2, 8, 9, 10, 12]",1049.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,64,"(np.int64(61), np.int64(141), np.int64(96), np.int64(176))",0.0399169921875,"[0, 2, 9, 10, 11, 14, 15]",654.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,64,"(np.int64(61), np.int64(141), np.int64(17), np.int64(97))",0.07049560546875,"[0, 3, 11, 12, 13]",1155.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,64,"(np.int64(94), 174, np.int64(76), np.int64(156))",0.04998779296875,"[0, 2, 9, 10, 12, 13, 14]",819.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,64,"(np.int64(44), np.int64(124), np.int64(57), np.int64(137))",0.076416015625,"[0, 2, 3, 9, 11, 12, 14, 15]",1252.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,66,"(np.int64(60), np.int64(140), np.int64(19), np.int64(99))",0.0574951171875,"[0, 3, 12, 13, 15, 16]",942.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,66,"(np.int64(79), np.int64(159), np.int64(75), np.int64(155))",0.04473876953125,"[0, 2, 9, 10, 12, 13, 14, 16]",733.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,66,"(np.int64(94), 174, np.int64(37), np.int64(117))",0.06951904296875,"[0, 3, 9, 10, 12, 13, 14, 16]",1139.0,16384.0,"(5, 128, 128)","(128, 128)"
016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\016-250\done\016-250 _CT - Cropped_1.maskSet,axial,66,"(np.int64(29), np.int64(109), np.int64(59), np.int64(139))",0.03662109375,"[0, 2, 3, 14, 15, 16]",600.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,26,"(np.int64(39), np.int64(119), np.int64(96), np.int64(176))",0.0343017578125,"[0, 1]",562.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,30,"(np.int64(41), np.int64(121), np.int64(99), np.int64(179))",0.06011962890625,"[0, 1]",985.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,34,"(np.int64(40), np.int64(120), np.int64(100), np.int64(180))",0.0693359375,"[0, 1]",1136.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,34,"(np.int64(28), np.int64(108), np.int64(15), np.int64(95))",0.04254150390625,"[0, 2]",697.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,38,"(np.int64(40), np.int64(120), np.int64(100), np.int64(180))",0.05841064453125,"[0, 1]",957.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,38,"(np.int64(28), np.int64(108), np.int64(14), np.int64(94))",0.05499267578125,"[0, 2]",901.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,42,"(np.int64(40), np.int64(120), np.int64(100), np.int64(180))",0.041259765625,"[0, 1, 3]",676.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,42,"(np.int64(27), np.int64(107), np.int64(15), np.int64(95))",0.06353759765625,"[0, 2]",1041.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,46,"(np.int64(27), np.int64(107), np.int64(16), np.int64(96))",0.0799560546875,"[0, 2, 4]",1310.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,46,"(0, np.int64(80), np.int64(49), np.int64(129))",0.07769775390625,"[0, 2, 3, 4]",1273.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,50,"(np.int64(28), np.int64(108), np.int64(17), np.int64(97))",0.0694580078125,"[0, 2, 4]",1138.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,50,"(0, np.int64(80), np.int64(46), np.int64(126))",0.068359375,"[0, 2, 4]",1120.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,54,"(np.int64(28), np.int64(108), np.int64(20), np.int64(100))",0.033203125,"[0, 2, 4]",544.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,54,"(0, np.int64(80), np.int64(43), np.int64(123))",0.03436279296875,"[0, 2, 4]",563.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,62,"(np.int64(35), np.int64(115), np.int64(132), np.int64(212))",0.138916015625,"[0, 5]",2276.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,66,"(np.int64(36), np.int64(116), np.int64(135), np.int64(215))",0.17547607421875,"[0, 5]",2875.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,70,"(np.int64(38), np.int64(118), np.int64(140), np.int64(220))",0.17083740234375,"[0, 5]",2799.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,74,"(np.int64(35), np.int64(125), np.int64(139), np.int64(229))",0.1304931640625,"[0, 5]",2138.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,74,"(np.int64(76), np.int64(156), np.int64(60), np.int64(140))",0.037109375,"[0, 6, 8]",608.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,74,"(np.int64(18), np.int64(98), np.int64(16), np.int64(96))",0.04425048828125,"[0, 7]",725.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,78,"(np.int64(36), np.int64(142), np.int64(129), np.int64(235))",0.10296630859375,"[0, 5]",1687.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,78,"(np.int64(15), np.int64(95), np.int64(12), np.int64(92))",0.1275634765625,"[0, 7]",2090.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,82,"(np.int64(38), np.int64(152), np.int64(124), np.int64(238))",0.0938720703125,"[0, 5]",1538.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,82,"(np.int64(14), np.int64(94), np.int64(10), np.int64(90))",0.1414794921875,"[0, 7]",2318.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,82,"(np.int64(66), np.int64(146), np.int64(66), np.int64(146))",0.0428466796875,"[0, 5, 8, 10]",702.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,86,"(np.int64(41), np.int64(155), np.int64(125), np.int64(239))",0.0870361328125,"[0, 5, 11]",1426.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,86,"(np.int64(16), np.int64(96), np.int64(9), np.int64(89))",0.1427001953125,"[0, 7]",2338.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,86,"(np.int64(65), np.int64(145), np.int64(66), np.int64(146))",0.081787109375,"[0, 5, 10, 11, 12]",1340.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,90,"(np.int64(45), np.int64(155), np.int64(126), np.int64(236))",0.0814208984375,"[0, 5]",1334.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,90,"(np.int64(12), np.int64(128), 0, np.int64(116))",0.106201171875,"[0, 7, 10, 12, 13]",1740.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,90,"(np.int64(79), np.int64(159), np.int64(46), np.int64(126))",0.09368896484375,"[0, 7, 10, 11, 12, 13]",1535.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,90,"(np.int64(52), np.int64(132), np.int64(72), np.int64(152))",0.059814453125,"[0, 5, 10, 11, 12, 13]",980.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,94,"(np.int64(49), np.int64(153), np.int64(129), np.int64(233))",0.08544921875,"[0, 5, 14]",1400.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,94,"(np.int64(10), np.int64(134), 0, np.int64(124))",0.10528564453125,"[0, 7, 13, 14]",1725.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,94,"(np.int64(52), np.int64(132), np.int64(72), np.int64(152))",0.0933837890625,"[0, 5, 13, 14]",1530.0,16384.0,"(5, 128, 128)","(128, 128)"
017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\017M 29+6\done\017M-29+6 _CT - Cropped_1.maskSet,axial,98,"(np.int64(56), np.int64(148), np.int64(135), np.int64(227))",0.07928466796875,"[0, 5, 14]",1299.0,16384.0,"(5, 128, 128)","(128, 128)"
