case_id,ct_path,mk_path,plane,index,roi,real_fill,classes,mask_pixels,roi_pixels,ct_crop_shape,mask_crop_shape
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,47,"(np.int64(64), np.int64(92), np.int64(18), np.int64(46))",0.27490234375,"[0, 7]",4504,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,47,"(np.int64(57), np.int64(83), np.int64(75), np.int64(101))",0.29058837890625,"[0, 8]",4761,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,48,"(np.int64(78), np.int64(94), np.int64(56), np.int64(72))",0.27734375,"[0, 1]",4544,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,48,"(np.int64(93), np.int64(109), np.int64(58), np.int64(74))",0.37890625,"[0, 1]",6208,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,48,"(np.int64(106), np.int64(122), np.int64(60), np.int64(76))",0.20703125,"[0, 1]",3392,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,48,"(np.int64(65), np.int64(81), np.int64(54), np.int64(70))",0.2109375,"[0, 6]",3456,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,48,"(np.int64(64), np.int64(92), np.int64(20), np.int64(48))",0.2835693359375,"[0, 7]",4646,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,48,"(np.int64(57), np.int64(83), np.int64(74), np.int64(100))",0.29486083984375,"[0, 8]",4831,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,49,"(np.int64(78), np.int64(94), np.int64(56), np.int64(72))",0.1484375,"[0, 1]",2432,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,49,"(np.int64(92), np.int64(108), np.int64(59), np.int64(75))",0.34375,"[0, 1]",5632,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,49,"(np.int64(106), np.int64(122), np.int64(60), np.int64(76))",0.18359375,"[0, 1]",3008,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,49,"(np.int64(65), np.int64(81), np.int64(54), np.int64(70))",0.09375,"[0, 6]",1536,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,49,"(np.int64(64), np.int64(92), np.int64(21), np.int64(49))",0.29486083984375,"[0, 7]",4831,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,49,"(np.int64(57), np.int64(83), np.int64(74), np.int64(100))",0.285400390625,"[0, 8]",4676,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,50,"(np.int64(92), np.int64(108), np.int64(58), np.int64(74))",0.2734375,"[0, 1]",4480,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,50,"(np.int64(105), np.int64(121), np.int64(60), np.int64(76))",0.140625,"[0, 1]",2304,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,50,"(np.int64(62), np.int64(92), np.int64(22), np.int64(52))",0.26123046875,"[0, 7]",4280,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,50,"(np.int64(57), np.int64(83), np.int64(72), np.int64(98))",0.26800537109375,"[0, 8]",4391,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,51,"(np.int64(92), np.int64(108), np.int64(58), np.int64(74))",0.16015625,"[0, 1]",2624,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,51,"(np.int64(62), np.int64(92), np.int64(23), np.int64(53))",0.26031494140625,"[0, 7]",4265,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,51,"(np.int64(56), np.int64(82), np.int64(71), np.int64(97))",0.2274169921875,"[0, 8]",3726,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,52,"(np.int64(63), np.int64(91), np.int64(26), np.int64(54))",0.28033447265625,"[0, 7]",4593,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,52,"(np.int64(58), np.int64(80), np.int64(72), np.int64(94))",0.2305908203125,"[0, 8]",3778,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,53,"(np.int64(63), np.int64(91), np.int64(27), np.int64(55))",0.25445556640625,"[0, 7, 13]",4169,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,53,"(np.int64(60), np.int64(76), np.int64(75), np.int64(91))",0.234375,"[0, 8]",3840,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,53,"(np.int64(75), np.int64(91), np.int64(72), np.int64(88))",0.0390625,"[0, 14]",640,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,54,"(np.int64(63), np.int64(89), np.int64(29), np.int64(55))",0.2589111328125,"[0, 7, 13]",4242,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,54,"(np.int64(75), np.int64(91), np.int64(72), np.int64(88))",0.0546875,"[0, 14]",896,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,55,"(np.int64(67), np.int64(85), np.int64(34), np.int64(52))",0.299560546875,"[0, 7, 13]",4908,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,55,"(np.int64(78), np.int64(94), np.int64(43), np.int64(59))",0.1953125,"[0, 7, 13]",3200,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,55,"(np.int64(87), np.int64(103), np.int64(72), np.int64(88))",0.046875,"[0, 14]",768,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,56,"(np.int64(67), np.int64(83), np.int64(36), np.int64(52))",0.05078125,"[0, 7]",832,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,56,"(np.int64(77), np.int64(93), np.int64(42), np.int64(58))",0.11328125,"[0, 7, 13]",1856,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,56,"(np.int64(92), np.int64(108), np.int64(44), np.int64(60))",0.09375,"[0, 13]",1536,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,56,"(np.int64(87), np.int64(103), np.int64(71), np.int64(87))",0.09765625,"[0, 14]",1600,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,57,"(np.int64(91), np.int64(107), np.int64(43), np.int64(59))",0.12890625,"[0, 13]",2112,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,57,"(np.int64(87), np.int64(103), np.int64(72), np.int64(88))",0.05859375,"[0, 14]",960,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,58,"(np.int64(91), np.int64(107), np.int64(43), np.int64(59))",0.1171875,"[0, 13]",1920,16384,"(5, 128, 128)","(128, 128)"
037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\037-184 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\037-184\done\voxelizedSurfaces.rdata,axial,59,"(np.int64(89), np.int64(105), np.int64(43), np.int64(59))",0.0390625,"[0, 13]",640,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,30,"(np.int64(85), np.int64(101), np.int64(163), np.int64(179))",0.12109375,"[0, 8]",1984,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,31,"(np.int64(84), np.int64(118), np.int64(156), np.int64(190))",0.16912841796875,"[0, 8]",2771,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,32,"(np.int64(82), np.int64(122), np.int64(152), np.int64(192))",0.19598388671875,"[0, 8]",3211,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,33,"(np.int64(80), np.int64(126), np.int64(148), np.int64(194))",0.18603515625,"[0, 8]",3048,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,33,"(np.int64(31), np.int64(49), np.int64(140), np.int64(158))",0.29058837890625,"[0, 12]",4761,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,34,"(np.int64(78), np.int64(128), np.int64(146), np.int64(196))",0.1903076171875,"[0, 8]",3118,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,34,"(np.int64(29), np.int64(51), np.int64(139), np.int64(161))",0.28515625,"[0, 12]",4672,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,35,"(np.int64(76), np.int64(130), np.int64(143), np.int64(197))",0.1871337890625,"[0, 8]",3066,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,35,"(np.int64(28), np.int64(52), np.int64(139), np.int64(163))",0.26312255859375,"[0, 12]",4311,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,36,"(np.int64(77), np.int64(131), np.int64(142), np.int64(196))",0.203857421875,"[0, 8]",3340,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,36,"(np.int64(28), np.int64(52), np.int64(139), np.int64(163))",0.25445556640625,"[0, 12]",4169,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,37,"(np.int64(75), np.int64(133), np.int64(140), np.int64(198))",0.18499755859375,"[0, 8]",3031,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,37,"(np.int64(29), np.int64(51), np.int64(140), np.int64(162))",0.24774169921875,"[0, 12]",4059,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,38,"(np.int64(74), np.int64(136), np.int64(137), np.int64(199))",0.167236328125,"[0, 8]",2740,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,38,"(np.int64(18), np.int64(40), np.int64(66), np.int64(88))",0.13995361328125,"[0, 11]",2293,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,38,"(np.int64(32), np.int64(50), np.int64(142), np.int64(160))",0.22393798828125,"[0, 12]",3669,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,39,"(np.int64(72), np.int64(136), np.int64(136), np.int64(200))",0.1611328125,"[0, 8]",2640,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,39,"(np.int64(16), np.int64(42), np.int64(64), np.int64(90))",0.16180419921875,"[0, 11]",2651,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,39,"(np.int64(34), np.int64(50), np.int64(142), np.int64(158))",0.109375,"[0, 12]",1792,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,40,"(np.int64(65), np.int64(93), np.int64(34), np.int64(62))",0.1810302734375,"[0, 7]",2966,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,40,"(np.int64(72), np.int64(136), np.int64(135), np.int64(199))",0.161865234375,"[0, 8]",2652,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,40,"(np.int64(13), np.int64(43), np.int64(63), np.int64(93))",0.1463623046875,"[0, 11]",2398,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,41,"(np.int64(63), np.int64(99), np.int64(31), np.int64(67))",0.2301025390625,"[0, 7]",3770,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,41,"(np.int64(72), np.int64(136), np.int64(135), np.int64(199))",0.1591796875,"[0, 8]",2608,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,41,"(np.int64(15), np.int64(41), np.int64(65), np.int64(91))",0.1553955078125,"[0, 11]",2546,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,42,"(np.int64(60), np.int64(106), np.int64(24), np.int64(70))",0.205810546875,"[0, 7]",3372,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,42,"(np.int64(73), np.int64(139), np.int64(133), np.int64(199))",0.1463623046875,"[0, 8]",2398,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,42,"(np.int64(24), np.int64(40), np.int64(71), np.int64(87))",0.171875,"[0, 11]",2816,16384,"(5, 128, 128)","(128, 128)"
038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\038-200 _CT - Cropped_1.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\038-200\done\voxelizedSurfaces.rdata,axial,43,"(np.int64(176), np.int64(198), np.int64(86), np.int64(108))",0.26678466796875,"[0, 1]",4371,16384,"(5, 128, 128)","(128, 128)"
